3.992998   -0.140634936229E+02 
4.006442   -0.140654344993E+02 
4.019887   -0.140668533039E+02 
4.033331   -0.140674112666E+02 
4.046775   -0.140673003617E+02 
4.06022   -0.140663314706E+02 
4.073664   -0.140650259219E+02 
